rainfall_mm,river_level_m,humidity_pct,elevation_m,past_flood_events_count,season_encoded,will_become_critical_within_1h,will_become_critical_within_3h,will_become_critical_within_6h,will_become_critical_within_24h
92.07163301408075,9.272460417871859,96.17658241770548,1115.1632211594451,6,0,0,0,1,1
40.50312224683423,9.81737866501453,64.56892476120876,716.9891450983412,2,1,0,1,1,1
77.8616412346358,11.289294362823478,88.13266929895124,365.9151213158111,5,1,0,0,1,1
212.7570108560454,4.71214727911311,58.135491095409066,1365.3359561209065,8,1,0,1,1,1
89.3985237413551,4.934498077521431,85.76311912265247,1120.9064100146657,0,0,0,0,0,0
133.42998405861738,2.1817762725063226,40.552669357907504,506.469791067712,9,0,0,0,1,1
63.54232186192505,9.33233402015763,97.3942470295692,354.9796048214285,6,1,0,1,1,1
117.3756899047244,3.4347614411808047,47.262604702947854,466.3074739145399,1,0,0,1,1,1
334.20746938706174,4.381441110534076,82.99593486554826,1477.9236938715967,9,1,1,1,1,1
221.69488314920983,4.70721129747314,64.2936152077082,1226.2360268035268,7,0,0,0,1,1
159.09217042034862,8.598324445180266,52.462071586871275,833.5043522056725,5,1,0,0,1,1
237.55282747410988,5.442087864722186,43.14684087420335,875.1363813743866,8,2,0,0,1,1
135.01718925981316,3.7345568502872757,68.53091683903635,1420.188478332077,5,1,0,1,1,1
270.34391243648736,1.7574524567512,74.49211739580161,1341.633006486387,0,2,0,0,0,0
269.2881346257208,10.734235788490743,86.66606393730183,822.4651242125918,2,1,0,0,1,1
70.3188859274756,0.5843475488133493,47.88054059467177,1400.2337164420387,9,1,0,0,0,0
248.52642432047554,8.79242250943562,99.29179892814183,45.44075660591132,3,2,0,0,1,1
243.36624934629248,3.4587688882080854,59.333524177215565,1394.363662633212,8,1,0,0,0,1
219.37930916420996,2.6320762555260533,86.11794960488996,1073.8966266750438,4,0,0,0,0,0
331.9165844266478,4.046077791037803,93.51378574380468,414.7362223288494,6,0,0,0,1,1
154.81372110666578,2.879786053388133,53.07872946500873,1207.0965489152695,7,1,0,0,1,1
247.4815149945578,10.33464615235134,92.78558216522322,1354.0552512948054,4,2,0,0,0,1
96.77270736333536,7.420938303126279,76.16553637898714,943.875876650254,6,0,1,1,1,1
70.48507793619552,1.744083119576487,42.11665809747254,1191.832170998776,4,1,0,0,0,0
127.78597892668385,1.773959851866625,55.626596906368576,897.4941933806157,2,0,0,0,0,1
85.37198976045617,1.339219604652614,81.49224882597603,426.17313583964665,3,1,0,0,0,0
140.92648796090594,9.989050599084175,45.288581478453295,7.498189977223125,6,1,0,0,0,1
208.10509493005742,8.794685726496962,87.02569776010203,1453.3640712163003,1,2,0,1,1,1
145.73560579233023,10.92976862566176,55.493808037892165,1354.6024651697421,5,0,0,0,1,1
207.7693994970095,6.7635441036122534,58.409448825665635,1150.3471051218137,3,0,0,1,1,1
156.66529267336907,8.860878810253974,88.4933887973462,379.7313814791688,4,1,0,1,1,1
182.10533844990834,2.0134593672048995,51.92883291865455,373.4823822075351,8,0,0,0,0,0
148.15845484537132,0.7378479055808297,41.313126625701294,731.2437843362345,6,2,0,0,0,0
241.85468148597644,4.184702938136095,97.86524389734362,1040.0935054594495,8,2,0,1,1,1
103.33465083031525,4.693742267312361,44.65431105038057,1366.4888671289805,1,1,0,0,0,0
332.5523969321647,5.0845131121741245,48.37538466549025,156.3407438077824,3,2,0,0,1,1
265.9344904447743,10.524409059188946,43.99589425309992,880.4872543574254,4,1,0,0,0,1
154.39742960525027,2.1737355609049485,74.96332691523978,312.821717814034,4,2,0,1,1,1
167.54619028736104,9.979706830374944,96.41429637204888,649.9747172855504,0,1,0,0,0,1
306.04287362603594,2.6802307146384483,79.32834616819747,305.4890621302051,2,0,0,0,1,1
293.31105574636416,9.146623166322183,63.381576495416375,3.5012450013784107,3,0,0,1,1,1
233.69533156721556,11.82743699842179,43.12687847692082,378.2700568068,1,1,0,0,1,1
38.280442649028835,11.942819820952897,62.17491113212509,632.3327705909928,7,0,0,0,0,1
348.4456289090863,3.2393089886188617,69.33814745696398,391.1638295347393,9,0,0,0,0,1
308.76985997564094,1.0471457543680933,75.89330161279833,143.8661003779103,5,1,0,1,1,1
127.43216442892378,6.845079041343929,95.74436761827327,407.7691458511903,9,0,0,0,0,1
115.75918658907453,10.011546027281408,73.6004237536946,1459.3683150386667,4,2,0,0,0,0
279.9890370752282,11.61655202796977,93.17344411828904,647.0657094140823,9,0,0,0,0,1
20.31203750789202,5.523174658226488,45.02383349387763,1476.3664428242575,6,2,0,0,0,0
341.872166445928,4.2524655908704965,89.10441871976006,188.0099674857593,7,0,0,1,1,1
253.59365701995785,8.18442697399075,59.39876972704582,879.309635645972,3,1,1,1,1,1
8.165733891917771,9.02314680917028,82.43122720577728,932.0355253667286,3,0,0,0,0,0
209.04760483358237,10.937973574573327,57.195977166777894,1060.1897483100615,8,2,1,1,1,1
58.48399309542424,2.5881930330436553,92.52101473807409,1113.738367396747,9,2,0,0,0,0
336.486556606522,11.896546902464822,94.65959501842516,598.5116322043866,9,0,0,1,1,1
306.45220713774347,5.5010723209039005,83.22829224677429,1453.7815538157456,3,0,0,0,1,1
234.3383239648333,9.32731968967443,94.05056366566745,789.6570718169627,7,2,1,1,1,1
52.002821096314975,2.5326241143495536,59.77438275016477,1017.187238489886,1,0,0,0,0,0
81.59578925165009,3.1772535739027576,86.06908751653847,1314.4821901592263,2,1,0,0,0,0
14.665825156694694,7.011189366411978,47.70647190781099,188.19196853583972,5,0,0,0,1,1
302.86721312572547,8.26134770921059,99.51063099326626,567.5901845822576,2,1,0,1,1,1
139.65550318814553,5.356404727186357,90.61034418944897,126.78656294555331,9,0,0,1,1,1
217.3720897585963,10.365205931696265,95.4136523806803,362.29741163662254,3,0,0,1,1,1
193.33702918510755,7.285075472852699,53.35888471896201,1475.8366395376227,2,0,1,1,1,1
47.696516977010894,2.0729665055971704,94.99580603695529,152.96448522435026,0,1,0,0,0,0
16.502930536758743,7.60870850066596,94.3604957025324,1265.496294393541,9,0,1,1,1,1
217.74010302238418,10.406227206591081,61.87547476663978,613.1928932048875,0,0,0,1,1,1
275.5529104517668,1.6668886886802845,41.72907620937179,1358.9397147779766,1,1,0,0,0,0
69.6824942880473,9.514137527164973,55.731376450366724,685.4179235722524,4,2,1,1,1,1
111.73942438939902,9.676414725366454,80.79405597546011,737.9971883112729,9,0,1,1,1,1
272.19723148913755,8.578193684947887,47.98885400345884,911.571471831136,4,1,1,1,1,1
214.0716057217282,9.057264900434559,95.67905781596593,246.15595629052217,5,1,1,1,1,1
154.5335440228382,10.895178146861326,81.09390451581962,1323.8030244850252,4,0,0,0,1,1
316.090907861448,2.5220814549622346,48.82478183569174,1390.277499991414,5,0,0,1,1,1
278.9039270873271,8.301352861319621,58.688406143606386,172.99632158775734,9,1,1,1,1,1
125.36366476639657,2.705853628892067,91.48082921207414,766.1631070017803,7,0,0,0,1,1
98.46603989550839,2.2856312731621893,83.39573668406317,132.0787188521358,5,1,0,1,1,1
186.15835802825802,10.893458890813445,77.39227656081678,247.08604038730707,4,0,0,0,1,1
152.237670763608,4.970932855901898,49.285654231633714,376.4882023444745,7,0,1,1,1,1
190.87343260361362,7.536922103857208,95.64602496728116,1125.79476240358,6,1,1,1,1,1
53.85513052696283,8.147864628056876,69.73118914814832,657.4763474466371,6,1,0,0,0,1
15.62158532844245,11.655467628233103,79.40760502663612,1111.2537372079637,9,2,0,0,0,1
311.13945070081553,4.527239624306813,40.71899619860529,1000.989392161847,6,0,0,0,0,1
335.002147938503,2.481560021535706,99.71674852926849,210.46394449785808,4,1,1,1,1,1
108.27573678134021,8.372772494535226,80.77818205466994,237.5001786716306,1,2,0,1,1,1
47.136651627037786,6.758425346954261,87.09149744530038,1333.4456594624291,6,0,0,0,0,0
76.63189396143397,11.840181131774681,97.95570640390854,1241.8598016388767,6,0,0,1,1,1
285.86143279553755,1.6594542510065904,95.97588915177855,540.6788529219324,3,1,1,1,1,1
261.13398072541486,9.723732098557724,57.44626137943645,713.8486769564132,0,1,1,1,1,1
19.747078104095987,1.706068596969386,93.69011719628196,1152.1702361634036,0,0,0,0,0,0
168.11858032541207,4.49559447240642,74.04820956498281,114.49126493315691,7,2,0,0,1,1
19.980728853400194,5.828235048337229,51.88381101509755,1026.2351848212784,9,1,1,1,1,1
11.945676990732629,1.6223603478777513,48.998351952586475,46.5068785993482,9,0,0,0,0,0
288.99986801367396,5.292280176924088,57.772183394981994,1196.6813903855898,4,0,1,1,1,1
38.67538889438111,4.3319102388718544,85.36715250941776,1479.1443185821151,3,1,0,0,0,0
15.645473544552019,7.41291636307441,66.91626752565344,506.56920807400655,4,1,0,0,1,1
141.00230212661958,8.069900621973183,57.50187616878438,109.29814383782383,6,1,0,1,1,1
292.36901758550357,2.747229109143043,90.16612993084222,1401.3254595091366,2,2,0,0,0,1
304.8533341141589,10.649151774464416,69.0963292311007,822.1036733284724,3,1,0,1,1,1
57.319240435011245,2.7951454940849763,81.17844785956362,33.24684617546049,3,1,0,0,0,1
182.10222004040494,3.9374088581803623,93.27650323135208,1450.309788820556,6,1,0,0,1,1
230.3130246605759,0.6259141705358521,55.387932438400114,138.43891655682265,1,2,1,1,1,1
72.63948698385252,2.8031901440689535,95.58754451394847,846.2050855830163,4,2,0,0,0,0
55.78208129624057,9.295508550685739,71.62075539068996,8.010945587614888,4,1,1,1,1,1
274.1294001238813,3.4885346331350267,63.44955578138912,7.033945762238886,6,2,0,0,1,1
76.0928312831786,11.006171703459211,63.229046338648686,160.06070582051166,9,0,0,0,1,1
91.56327023662097,4.697979943824941,99.239273617603,1215.660078438532,8,1,0,1,1,1
26.601855564385712,1.3510892531592593,78.06458563135482,742.5229820987004,3,0,0,0,0,0
240.07778427348129,4.409496386281852,58.39066123262765,316.20470841260226,7,2,0,0,0,1
152.35745538186458,7.918021194076944,80.83335061530515,919.3439065250899,2,1,0,1,1,1
163.12024417942052,6.330621716047092,60.13863462152731,1137.8396572824167,0,1,0,0,0,1
107.82408597033573,6.437887010824895,51.17173450278935,1421.5337067864414,7,1,1,1,1,1
303.65362347818603,4.884864066551897,54.48764752501386,1061.657560191053,4,0,0,1,1,1
43.33451687319097,1.1917936042903436,95.16684419972304,269.7104912338811,6,0,0,0,0,0
279.53108712159815,9.044304735047865,49.98278065997452,936.6272398172732,4,2,0,0,1,1
301.59531521281735,1.4855972080579454,45.74461984305137,927.2041739738696,3,1,0,0,1,1
326.28295012524705,9.912711674811838,61.88706257366638,791.5519461366322,3,0,0,1,1,1
183.26242898471023,6.619801337719878,90.52223116961837,439.5478187498647,8,0,0,0,1,1
69.54930990894837,10.501515702621457,69.95883601685242,884.9578450293426,8,2,0,0,1,1
308.96560283222584,1.7038010953539962,67.31480001989539,1101.3201930102277,1,1,0,0,1,1
215.22794311369745,7.6326374237011505,62.04572253082755,1230.3657670910934,0,2,0,0,0,1
51.62375073564489,8.162828541273925,99.28643073250836,724.8522858752983,7,1,0,1,1,1
134.2104528572321,9.026212354444374,53.686255208316055,888.3147035539065,5,1,0,1,1,1
152.98244981793508,11.364072963935856,50.51727339111387,849.2125782976397,2,1,0,1,1,1
138.99554948712364,10.212127004385026,56.71035297759261,226.21971707564336,4,0,0,0,1,1
306.2107655118099,2.199621637934893,59.784002986714036,1099.5919829271786,5,1,0,1,1,1
114.0796663093468,3.1380102839362056,82.0285587678936,1374.9641173862801,7,1,0,1,1,1
23.561400273419707,2.790110764360167,76.59094987159204,35.88604409804701,0,1,0,0,0,0
338.82458870398676,7.380046947174827,63.319224460160136,59.46914906334126,3,2,0,1,1,1
7.8028326953717535,9.072953479701967,80.61886657490021,776.8671974915943,4,0,0,0,0,0
19.16679668359936,8.866563044876191,52.653611210664096,46.918433705614206,6,1,0,0,1,1
107.7550786633195,4.031385573747116,49.20991301325244,685.0298870321903,1,0,0,0,0,1
214.39092396741438,9.782388699334595,86.89203344050443,796.0013942387069,9,0,0,0,1,1
349.9813050253669,6.710232528908271,80.08688807010381,661.3807923699118,2,1,0,0,1,1
310.9551129424433,11.551771903455592,79.55835442707561,673.9331502984371,3,0,0,0,1,1
71.34854452137817,2.5340358496023674,72.86537083283085,854.6299671654021,5,2,0,0,0,1
332.55848703914376,2.8524997003140538,40.13781943279103,270.5074747414743,7,0,0,0,0,1
136.21115869904477,2.532233545330203,91.90207855601173,1488.432343710079,1,2,0,0,0,0
185.549172992377,2.2537066587771575,98.60263603397323,287.6688657220578,9,1,0,1,1,1
201.43348690334102,1.1735033588595531,69.97516087890155,1343.8072214514864,2,2,0,0,0,0
211.89063254330785,10.141959830385424,49.12532760627687,788.5214412887212,2,1,0,0,1,1
335.3286806043131,9.783489636295934,62.20957535562056,436.3991317740034,6,2,0,1,1,1
304.1282447664909,3.6621747828476026,50.69285067343487,420.43239656463777,7,1,0,1,1,1
236.6782223037307,5.897809874576601,52.01713605575118,463.2469621823212,7,1,0,0,1,1
283.31877872464895,4.102859666422598,63.31379098155061,590.1217093135223,9,2,0,1,1,1
216.83602394401146,10.19010830097947,76.44568775870395,234.56069913428166,6,2,1,1,1,1
110.77805873987919,5.973702549691828,49.03760296123308,226.2103072585462,7,0,0,0,0,1
2.997296222101875,6.864129099499341,70.45001061895255,848.732498945789,9,0,0,0,0,0
153.21217499396434,4.6322662596747595,87.56030407840959,447.0774144324384,8,1,0,0,1,1
301.4560696055431,11.378769111211843,91.59716270144767,1183.9618151702766,2,1,1,1,1,1
30.436035135982692,2.7009385170600932,84.9648896612446,266.969931740241,8,1,0,0,1,1
36.57317796896404,11.161945203483857,57.1209250841281,1292.1945009105143,2,0,0,1,1,1
289.3962699384059,3.4394050427635197,46.768225038126104,778.2440600500083,4,1,0,0,0,0
69.52662467966087,10.209502590390358,92.19261510754004,673.7186437783944,8,0,0,0,1,1
0.3389654819346166,1.9310315919092422,41.86676002085058,1151.4554106226853,0,0,0,0,0,0
120.34413297855937,10.252126911910887,79.09630027181763,641.1429972166278,3,2,1,1,1,1
140.48134237254047,7.462923812599772,78.57085329441085,120.19565297360434,4,1,0,0,1,1
229.17179037004294,10.461447856723405,45.05266076742582,569.7889186561537,2,1,0,0,1,1
157.55896218949218,4.477716311044885,85.05440876065305,793.4188305868369,1,0,0,0,1,1
340.01109244575946,3.580599477938233,51.20407961172111,533.5671139223826,8,0,0,0,0,1
31.85634998907846,8.707129034523826,43.53911622636404,241.1087317818216,4,0,0,0,0,1
79.5880054665475,2.176493898118685,69.93190210428324,252.55755966061403,7,1,1,1,1,1
214.91006456901675,11.599279836081772,71.1963156740606,7.874353190534194,5,1,1,1,1,1
232.8896275029375,2.050756943450517,97.88245439676689,1053.4949915894692,4,1,0,0,0,1
19.700763412852822,10.395322280460187,67.71860465587785,525.0474273357386,4,1,0,0,1,1
224.72562517810906,8.987468126529208,77.17013300581618,243.26424864607156,9,0,0,1,1,1
224.5968616184203,4.198793695472862,98.37702936353304,997.8413895427864,7,2,0,0,1,1
301.7928842005748,1.935717441004589,69.6901204767362,877.1786054932276,8,1,0,0,1,1
247.95188487384357,1.9161170639966314,89.26508733907804,742.8976511230879,7,1,0,0,1,1
335.42459657852277,2.7980832019186934,58.02854625082027,1496.3500319615075,0,0,0,0,0,0
64.10441594338711,9.974830633385405,90.53498225671655,827.2048568202499,6,0,0,1,1,1
58.94894642973325,6.947573274753728,66.19868714601245,898.2578647791751,5,2,0,0,0,0
89.51673548892158,9.212450037828841,87.75165698927516,263.7590173722877,1,1,0,0,1,1
188.9361132315996,6.947686572488852,48.80553655018239,460.9103745181261,1,0,0,0,1,1
23.753165473556155,1.016868718231947,63.654268448195,1327.1508291631528,9,2,0,0,0,0
95.69315536364802,8.869387512577024,83.53056084074154,70.48431434073237,9,0,0,0,1,1
286.59143146733817,0.5232061643341064,64.46502445853383,1187.5800610302392,3,1,0,0,0,1
85.78234451708498,6.981091671061556,87.1024056544878,602.3553071644142,5,1,0,0,1,1
220.06926929380379,2.7495695602931893,54.78643483126797,296.11534491589396,7,1,0,1,1,1
32.51547562015525,6.9262277177460625,48.74095262554097,1095.6176980645143,4,0,0,0,0,0
59.592039672115796,11.84005465542499,77.59633880164506,590.8226553216517,8,1,0,1,1,1
60.94924564022977,11.986501978039762,64.2761099790657,291.8988979413395,3,0,0,0,1,1
316.00197875233135,3.586803036474869,47.54558658750001,830.38655331848,2,2,0,1,1,1
6.722894205287178,10.197945679496165,64.9147444498233,849.1033846973901,5,1,0,1,1,1
195.8905665304482,7.4991558387304105,89.4990145551248,1453.1314335483073,2,0,0,0,0,1
171.43274263832927,4.231969539921465,51.49029223728779,967.2129095640361,7,1,0,0,1,1
29.25059660111753,3.722215561382918,54.2356467169169,395.81281700490143,2,2,0,0,1,1
193.0447035314499,6.2123184325713865,74.659391569859,396.6529878130454,0,0,1,1,1,1
45.66261039925616,10.919417346901763,73.70073164361304,1313.1363498248306,4,2,0,0,1,1
5.736810141265569,11.731309710352262,81.89771603376573,248.59873347581342,3,1,0,0,1,1
139.04803655806353,1.313709201724945,67.53199403296352,284.92947380255333,6,1,0,1,1,1
135.94139444153592,0.6847146948806315,44.80717751667623,977.1139960236919,7,1,0,0,1,1
118.16835429027586,7.444355294385704,44.5237075418978,1208.296119666621,0,2,0,0,0,1
58.81743097654245,2.727281698543238,63.37836515809275,426.5797672222199,9,0,0,0,1,1
242.63840000163137,8.661187103259595,80.70510394924,766.1310497099935,9,0,0,1,1,1
336.7038059474371,3.00401594228863,65.15706610812711,394.041698440385,5,1,0,0,0,1
304.009653571656,5.177777387393937,78.38571488965508,1108.687545924714,8,0,1,1,1,1
150.4468577098269,11.027674922061225,48.166645064062784,53.5298765575275,2,0,1,1,1,1
273.27234303808274,1.0114485909825446,50.28224342907528,1169.4823989880485,0,1,1,1,1,1
49.49001702061809,10.149891117258829,58.83651272951601,669.5044191170093,3,0,0,0,1,1
334.3598446444076,6.760863224572588,50.34783350700196,1084.8739138876006,9,1,0,0,1,1
166.99348558419175,11.652608585460984,97.59200369163882,1469.453160014111,8,0,0,1,1,1
185.0682158393768,11.873251260207518,88.30868478132788,1149.4102636001262,1,0,1,1,1,1
338.7781703891463,11.835061134387951,92.7534970458741,1014.8995737177405,1,0,0,0,1,1
241.19702099588895,7.423498398537836,82.31696788153806,230.39371558166647,0,0,0,0,1,1
171.57304570941284,6.354522215762224,50.74694653582499,1316.1196156060917,2,0,0,0,0,1
49.753833015867194,9.992331989944933,41.51255204080389,242.132550391935,2,1,0,0,1,1
186.85096881471196,2.9042328357332186,77.7007689263975,289.8170207398102,0,0,0,0,0,0
17.782404037125488,8.363072760537639,98.44878712716155,853.3995610565895,0,0,0,1,1,1
312.45148203482574,7.624689744528463,91.02490234026769,77.01589546827944,8,2,0,0,0,1
261.768561433195,10.675531270833432,63.81243423697444,723.173904411642,1,0,0,1,1,1
8.602727625156664,7.607885405441434,48.7523120257664,869.9271336680649,6,0,0,0,0,0
99.69819969190527,1.0243759840436517,68.72194439635135,484.4712066550922,2,1,0,0,1,1
148.78712933894536,3.1303322555963584,63.14498096154401,321.7476735088254,8,2,0,0,0,1
341.4072331897766,5.03514871036366,62.426363667028895,1496.960411960175,5,2,1,1,1,1
7.865792042285197,11.138742718571676,91.00140927367065,491.72598371494826,3,0,0,0,0,0
91.04997327182004,8.675823332670422,97.75186409172366,302.6315195897008,3,0,0,0,1,1
137.94263387783496,11.297337476724095,72.53663295742857,350.2986548931137,7,0,1,1,1,1
286.9096766966594,9.062498238384496,73.60809412128488,1219.1407498285641,1,2,0,1,1,1
346.82905054174165,1.2911584855343077,97.1268021168255,542.1660167051776,0,2,1,1,1,1
209.7673392736523,1.0851150656735398,47.40028617125896,144.1749485771641,1,2,0,0,0,1
190.91110981243776,1.7168252630548122,59.09915982746914,716.1193440648581,8,1,1,1,1,1
35.5457135912203,0.8989810867598582,50.3046781075465,683.1341309813996,3,2,0,0,0,0
225.471582103127,11.189222572090106,53.91252725637214,525.1372669324454,3,2,0,0,0,1
87.73132259252152,6.721842285714199,78.48121316878719,190.28396235740308,0,0,0,0,1,1
124.12924181641523,5.559127168613789,64.12942658202675,1229.9132530270924,9,0,0,0,0,1
156.13168942076356,0.8505329828208867,62.49192496904577,91.01593926048014,2,0,0,0,0,0
70.83586978821296,4.816718163817066,96.82608983911655,1237.603471600562,9,1,0,0,0,0
127.54882985303573,2.696400140025186,63.85452966047448,733.1417541527584,5,0,0,0,0,0
295.725473427571,9.698383872217434,87.91604953900512,741.8726660168752,6,0,0,0,0,1
37.615706114398364,3.3731652447998655,84.57932679820229,1109.3284460980556,4,0,0,0,0,0
326.06550523728043,9.761649032004264,96.61105947777796,281.6646706276903,5,2,0,0,1,1
45.90281084551589,8.22930872336331,83.26555374376116,919.0178683037599,2,2,0,0,0,0
332.61433121284614,8.254642223516132,65.47327417937676,792.951162022251,6,0,1,1,1,1
194.8604593687612,3.864292405219691,97.53391410169172,548.8933227766122,6,1,0,0,1,1
158.3305537717405,0.9719713289881935,77.5423509805161,1061.5848657367733,3,2,0,0,0,0
2.216351074690648,0.6123585493249755,97.54541831492149,523.5400040567667,7,1,0,0,0,0
94.42017857725402,7.175543249028789,76.4772635260705,996.1594704207756,8,1,0,1,1,1
194.74892828281418,2.4816384092794355,44.796052535969196,884.7818552474854,5,0,0,1,1,1
113.47721705401031,11.130118611646848,80.56521609643607,1138.4999400318268,5,1,0,0,1,1
200.8636448790048,3.18258844160877,83.41363908633906,792.951315780114,8,0,0,0,1,1
216.23903262573725,3.112055649259274,62.898743600551214,1328.0907318466313,1,0,0,0,0,1
122.75518911840801,4.166572068928743,55.08234646590018,289.3824057754451,0,1,0,1,1,1
195.9142576400743,6.433960089004224,96.66930203216695,787.253664924401,5,1,0,0,0,1
89.35681331398884,10.124582283485374,51.84534134176944,172.49327580709434,6,2,0,1,1,1
273.15120579579457,10.858514728498482,44.16990440207605,263.4685926461745,8,1,0,1,1,1
71.39748659140088,1.492656520619751,92.37543146531908,616.6449802808119,0,2,0,0,0,0
173.5709484469882,2.3863919779359684,84.13736503534379,269.35683794471043,8,1,0,1,1,1
117.35734853984506,9.523231721369251,92.32304041748868,1037.649414708149,5,1,0,0,0,1
104.12490935052003,8.186287959093335,76.23154822453552,96.80599000467403,2,0,0,1,1,1
150.74263859103564,11.079112749405075,58.5780043815618,1153.6190494430443,1,0,0,0,1,1
226.3716518341495,9.075088618709716,76.03891858982183,432.4466210969655,7,0,0,0,1,1
153.01827089959036,3.750931159359588,97.71581357164236,315.99986571228624,1,0,0,0,1,1
162.38685035417433,5.91531853125555,71.56233993985141,110.77773081618881,7,1,0,0,1,1
198.72856024090248,4.158874546142314,88.67071379276797,1128.1556073265847,1,0,0,0,0,0
238.8063212723414,9.080015567187715,53.22719695370454,1331.551808812095,4,1,0,1,1,1
139.60556014638502,1.5236881210021995,77.21524023281842,439.65113565796673,1,0,0,0,0,0
167.17299672318342,0.7763978607320767,50.569634648793695,275.4030516786819,5,0,0,0,0,1
108.85055898769481,1.4533816658308385,41.04118069606329,1295.4153891390627,9,0,0,0,0,0
85.02037095170772,2.2604626060682453,66.71702417308144,264.6445041637921,0,2,0,0,0,0
277.0343436316551,8.023613535230801,61.70388928722324,1251.991392294825,4,2,0,0,1,1
334.86979230588076,3.386643738569961,75.96777818050242,785.5740381719567,5,2,0,0,1,1
154.89946990644998,3.386488613739452,50.174157212991815,1112.411097651177,8,1,0,0,1,1
221.24009509086827,2.3146650355879865,85.65708601897437,1026.9621038024789,4,1,0,0,0,0
105.31594443201571,0.5308059835239369,84.42770569476228,896.9581904370124,4,0,0,0,0,0
201.64204797845014,6.796903436659743,46.329063813843625,372.3195277207354,1,0,0,0,0,0
1.1528525134936185,11.11556225693198,82.56763116690581,1211.4520078334558,7,0,0,0,1,1
198.75944517333556,7.178670550814461,69.54980783777793,909.6192830235931,9,1,0,0,1,1
335.0625333791847,2.7609627431765738,83.33486851333642,587.7946374169904,1,1,1,1,1,1
48.328962566598406,8.988760754143248,92.87902291116936,75.01475179136098,6,0,0,1,1,1
298.2983519520535,3.4456355692591276,46.27147033010026,1073.5762396280077,5,1,0,1,1,1
132.26228104373178,3.592165417643813,84.39084864590406,1196.3165929367608,7,1,0,0,0,1
87.52793621846396,5.6920807086196294,72.69134533748996,22.695009804402204,9,0,0,0,1,1
136.73118847335422,4.1488621514703805,74.35223386351524,383.13897774289063,0,0,0,0,0,0
12.680433366680976,0.5841613666247483,77.91445096116229,1365.9874454255062,2,0,0,0,0,0
72.57603014463238,3.19230117530492,45.395002538440444,1249.360272819753,7,0,0,0,0,0
260.4221829324146,11.157802106434424,43.62756135673881,945.3729953986577,6,0,0,0,1,1
284.5099466481966,9.348855885094446,92.05897139265826,492.43337880949406,8,2,0,0,1,1
295.3561497955621,0.9200135095541584,53.560311932337754,608.1083481246383,2,1,0,0,1,1
206.95951108840742,1.3704476528644838,63.43407423057547,23.381640661811428,9,0,1,1,1,1
274.8966909864296,6.626836589203399,65.7937421023671,1405.4731674098236,3,0,0,1,1,1
50.4164874959086,2.473420056695228,73.73674181094816,1115.324292586435,9,0,0,0,0,0
146.38984094195456,10.130473083184024,78.08309857405793,1033.8284149075007,4,2,0,0,0,1
52.99836388054289,4.922685879166566,91.47697159684944,47.53428411149781,8,1,0,1,1,1
121.48414377415234,7.894635521572982,70.8772355802329,1177.5911894487986,3,1,0,0,1,1
176.6725028414924,0.8315376901850369,60.56062388748722,838.9495624560366,6,1,0,0,0,0
282.3032216833618,3.295446343381686,57.80673490922847,136.0443012254103,3,1,0,1,1,1
83.44743021182147,5.615971455996293,47.94882054219756,1362.3180519874672,2,1,0,0,0,1
268.7237575144444,3.469221758842524,71.8456715316328,647.2756501768426,5,1,0,1,1,1
328.06506364884956,3.792937164865429,44.73186310604318,1046.938665699863,2,1,1,1,1,1
141.7743827124505,1.956145505523206,95.67927435470467,258.8810666022807,8,1,0,1,1,1
100.69093845351053,2.6685348069319255,77.61838999678389,168.25809514798283,5,2,0,0,1,1
344.3568168818414,3.679346181649115,87.80826567371619,925.2334637060201,8,1,0,0,0,1
8.869113223324232,9.565497087414258,79.79299610604569,390.86254229136534,7,2,0,1,1,1
192.3683547924788,3.284773744806618,95.36774618136582,1275.3798989298423,1,0,0,0,0,0
175.62344594437036,1.0986507132408005,53.51422661027211,267.7024636936212,2,0,0,0,0,0
112.87994538386205,0.5446627272261548,65.36770125006394,865.5557922479746,6,2,0,0,0,0
286.5289766715847,4.994954134407533,92.97023239281432,1176.7040219238818,2,1,0,0,1,1
154.59156435277146,7.760529621360077,55.653646487050594,1174.1238404256098,8,1,1,1,1,1
85.97946487739627,1.7447959357036649,90.71353980330684,780.4068548546071,4,1,0,0,0,0
304.3710515300688,7.224538715758373,87.67591370409585,479.4967369511515,2,0,0,0,1,1
178.80120184216833,5.485389395400278,79.00480122006871,1466.5636408097228,2,2,0,0,0,0
290.46675935574325,7.555555138614774,83.10446589204365,369.48413899201347,0,0,0,0,1,1
102.04869487938078,8.333406268544925,52.06606786421774,799.5540104392234,2,0,0,0,1,1
148.26678239752715,7.716311659490039,93.08524328477478,127.62013834719376,0,1,0,0,1,1
299.0099918349911,2.6171605421398882,52.34669790743999,138.41150948446415,0,1,1,1,1,1
113.32383082942341,10.46732664896113,64.04365726615562,1331.9480947490724,5,1,1,1,1,1
306.4126742995228,1.9651962672672516,89.77048703115204,472.3898831633041,9,0,0,0,1,1
76.83881996468082,3.2765129951462937,79.13683294841599,530.2706901360376,0,1,0,0,0,0
176.78695914050354,11.694278726667594,68.97821296139986,721.3151606337839,7,1,0,0,1,1
320.1450276403245,3.066050994191098,72.59497782695865,258.6105242001577,8,1,0,0,1,1
182.78897690637774,6.372790471015429,67.53366404134457,1351.662758645916,7,0,0,0,0,1
